,InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
1515,70078,436,401,73128,3,2071,2001,3,6,2022-05-25,18323,False,,,"Shop 233, 1362 Gajula Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71128""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:15:00"",""ConNote"":""EAN-125-71128"",""DriverID"":19,""Latitude"":37.8001273,""Longitude"":-75.5979836,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-26T09:15:00"",""ReceivedBy"":""Enes Olsson""}",2016-05-26 09:15:00,Enes Olsson,19,2016-05-26 07:00:00
1516,70079,27,1,73129,3,1053,1001,15,6,2022-05-25,16975,False,,,"Shop 13, 575 Pandit Crescent",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71129""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:20:00"",""ConNote"":""EAN-125-71129"",""DriverID"":19,""Latitude"":45.8194098,""Longitude"":-94.4094468,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:20:00"",""ReceivedBy"":""Paula Gonzales""}",2016-05-26 09:20:00,Paula Gonzales,19,2016-05-26 07:00:00
1517,70080,1013,1013,73130,3,3213,3213,3,6,2022-05-25,11854,False,,,"Unit 30, 1595 Anima Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71130""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:25:00"",""ConNote"":""EAN-125-71130"",""DriverID"":19,""Latitude"":35.2090451,""Longitude"":-95.9140581,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:25:00"",""ReceivedBy"":""Annette  Hetu""}",2016-05-26 09:25:00,Annette  Hetu,19,2016-05-26 07:00:00
1518,70081,188,1,73131,3,1375,1001,3,6,2022-05-25,13867,False,,,"Unit 296, 54 Matos Street",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71131""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:30:00"",""ConNote"":""EAN-125-71131"",""DriverID"":19,""Latitude"":27.3605947,""Longitude"":-98.1236151,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:30:00"",""ReceivedBy"":""Rachelle Brasseur""}",2016-05-26 09:30:00,Rachelle Brasseur,19,2016-05-26 07:00:00
1519,70082,53,1,73132,3,1105,1001,6,6,2022-05-25,10132,False,,,"Suite 217, 1729 Dey Road",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71132""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:35:00"",""ConNote"":""EAN-125-71132"",""DriverID"":19,""Latitude"":32.1129257,""Longitude"":-87.9880691,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:35:00"",""ReceivedBy"":""Gunnar Persson""}",2016-05-26 09:35:00,Gunnar Persson,19,2016-05-26 07:00:00
1520,70083,1041,1041,73133,3,3241,3241,6,6,2022-05-25,17578,False,,,"Shop 14, 296 Anima Boulevard",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71133""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:40:00"",""ConNote"":""EAN-125-71133"",""DriverID"":19,""Latitude"":44.2667467,""Longitude"":-68.4155746,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:40:00"",""ReceivedBy"":""Tomo Vidovic""}",2016-05-26 09:40:00,Tomo Vidovic,19,2016-05-26 07:00:00
1521,70084,983,983,73134,3,3183,3183,2,6,2022-05-25,18757,False,,,"Unit 27, 767 Jun Avenue",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71134""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:45:00"",""ConNote"":""EAN-125-71134"",""DriverID"":19,""Latitude"":34.2406665,""Longitude"":-94.3349306,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:45:00"",""ReceivedBy"":""Sabine Alksne""}",2016-05-26 09:45:00,Sabine Alksne,19,2016-05-26 07:00:00
1522,70085,154,1,73135,3,1307,1001,13,6,2022-05-25,10692,False,,,"Unit 248, 226 Auzina Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71135""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:50:00"",""ConNote"":""EAN-125-71135"",""DriverID"":19,""Latitude"":45.3260745,""Longitude"":-94.5461074,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:50:00"",""ReceivedBy"":""Gui-Hyun Ji""}",2016-05-26 09:50:00,Gui-Hyun Ji,19,2016-05-26 07:00:00
1523,70086,868,868,73136,3,3068,3068,14,6,2022-05-25,11060,False,,,"Shop 2, 1225 Gormanston Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71136""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:55:00"",""ConNote"":""EAN-125-71136"",""DriverID"":19,""Latitude"":37.6861525,""Longitude"":-95.8974859,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-26T09:55:00"",""ReceivedBy"":""Laura Sykorova""}",2016-05-26 09:55:00,Laura Sykorova,19,2016-05-26 07:00:00
1524,70087,873,873,73137,3,3073,3073,16,6,2022-05-25,17593,False,,,"Suite 10, 1826 Semjonov Boulevard",,3,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71137""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:00:00"",""ConNote"":""EAN-125-71137"",""DriverID"":19,""Latitude"":35.1725399,""Longitude"":-107.3689356,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:00:00"",""ReceivedBy"":""Hana Hlouskova""}",2016-05-26 10:00:00,Hana Hlouskova,19,2016-05-26 07:00:00
1525,70088,418,401,73138,3,2035,2001,15,6,2022-05-25,14624,False,,,"Unit 144, 1588 Kohout Crescent",,2,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71138""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:05:00"",""ConNote"":""EAN-125-71138"",""DriverID"":19,""Latitude"":48.8330088,""Longitude"":-115.7087944,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:05:00"",""ReceivedBy"":""Ana Julijana Isa""}",2016-05-26 10:05:00,Ana Julijana Isa,19,2016-05-26 07:00:00
1526,70089,1021,1021,73139,3,3221,3221,7,6,2022-05-25,16658,False,,,"Suite 14, 667 Sandhya Lane",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71139""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:10:00"",""ConNote"":""EAN-125-71139"",""DriverID"":19,""Latitude"":35.7959711,""Longitude"":-79.5514120,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-26T10:10:00"",""ReceivedBy"":""Fabrice Cloutier""}",2016-05-26 10:10:00,Fabrice Cloutier,19,2016-05-26 07:00:00
1527,70090,106,1,73140,3,1211,1001,13,6,2022-05-25,10918,False,,,"Unit 23, 1991 Clark Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71140""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:15:00"",""ConNote"":""EAN-125-71140"",""DriverID"":19,""Latitude"":31.5687256,""Longitude"":-111.0523071,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:15:00"",""ReceivedBy"":""Shiva Pipalia""}",2016-05-26 10:15:00,Shiva Pipalia,19,2016-05-26 07:00:00
1528,70091,537,401,73141,3,2273,2001,20,6,2022-05-25,15237,False,,,"Unit 246, 1280 Tran Boulevard",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71141""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:20:00"",""ConNote"":""EAN-125-71141"",""DriverID"":19,""Latitude"":56.9455556,""Longitude"":-154.1702778,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:20:00"",""ReceivedBy"":""Deepesh Bose""}",2016-05-26 10:20:00,Deepesh Bose,19,2016-05-26 07:00:00
1529,70092,505,401,73142,3,2209,2001,15,6,2022-05-25,17110,False,,,"Unit 34, 1304 Hrdlickova Crescent",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71142""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:25:00"",""ConNote"":""EAN-125-71142"",""DriverID"":19,""Latitude"":39.6960983,""Longitude"":-105.7258386,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:25:00"",""ReceivedBy"":""Alain Pelland""}",2016-05-26 10:25:00,Alain Pelland,19,2016-05-26 07:00:00
1530,70093,948,948,73143,3,3148,3148,20,6,2022-05-25,12296,False,,,"Shop 7, 401 Bhowmick Avenue",,2,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71143""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:30:00"",""ConNote"":""EAN-125-71143"",""DriverID"":19,""Latitude"":36.5472962,""Longitude"":-94.3052108,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:30:00"",""ReceivedBy"":""Richard Zahradnicek""}",2016-05-26 10:30:00,Richard Zahradnicek,19,2016-05-26 07:00:00
1531,70094,887,887,73144,3,3087,3087,7,6,2022-05-25,10882,False,,,"Shop 9, 1349 Lukstina Road",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71144""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:35:00"",""ConNote"":""EAN-125-71144"",""DriverID"":19,""Latitude"":42.1628912,""Longitude"":-123.6481235,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:35:00"",""ReceivedBy"":""Baran Jonsson""}",2016-05-26 10:35:00,Baran Jonsson,19,2016-05-26 07:00:00
1532,70095,860,860,73145,3,3060,3060,15,6,2022-05-25,16747,False,,,"Unit 5, 201 Glissen Lane",,2,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71145""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:40:00"",""ConNote"":""EAN-125-71145"",""DriverID"":19,""Latitude"":46.5352220,""Longitude"":-89.2812556,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:40:00"",""ReceivedBy"":""Marcela Lucescu""}",2016-05-26 10:40:00,Marcela Lucescu,19,2016-05-26 07:00:00
1533,70096,466,401,73146,3,2131,2001,13,6,2022-05-25,13486,False,,,"Unit 95, 882 Bhuiyan Crescent",,2,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71146""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:45:00"",""ConNote"":""EAN-125-71146"",""DriverID"":19,""Latitude"":29.2332940,""Longitude"":-98.7964137,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:45:00"",""ReceivedBy"":""Sintja Buecek""}",2016-05-26 10:45:00,Sintja Buecek,19,2016-05-26 07:00:00
1534,70097,541,401,73147,3,2281,2001,7,6,2022-05-25,11838,False,,,"Unit 107, 1679 Modi Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71147""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:50:00"",""ConNote"":""EAN-125-71147"",""DriverID"":19,""Latitude"":39.7901134,""Longitude"":-75.2376834,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:50:00"",""ReceivedBy"":""Angelina Gormanston""}",2016-05-26 10:50:00,Angelina Gormanston,19,2016-05-26 07:00:00
1535,70098,57,1,73148,3,1113,1001,15,6,2022-05-25,15914,False,,,"Unit 136, 1331 Dutta Crescent",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71148""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T10:55:00"",""ConNote"":""EAN-125-71148"",""DriverID"":19,""Latitude"":41.0208896,""Longitude"":-81.4359458,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T10:55:00"",""ReceivedBy"":""Aile Mae""}",2016-05-26 10:55:00,Aile Mae,19,2016-05-26 07:00:00
1536,70099,986,986,73149,3,3186,3186,20,6,2022-05-25,13961,False,,,"Suite 17, 730 Gungor Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71149""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:00:00"",""ConNote"":""EAN-125-71149"",""DriverID"":19,""Latitude"":41.8678482,""Longitude"":-77.5252620,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:00:00"",""ReceivedBy"":""Neil Farrelly""}",2016-05-26 11:00:00,Neil Farrelly,19,2016-05-26 07:00:00
1537,70100,884,884,73150,3,3084,3084,3,6,2022-05-25,10990,False,,,"Unit 17, 1957 Nantakarn Avenue",,3,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71150""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:05:00"",""ConNote"":""EAN-125-71150"",""DriverID"":19,""Latitude"":39.0350000,""Longitude"":-87.0530000,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:05:00"",""ReceivedBy"":""Anindya Ghatak""}",2016-05-26 11:05:00,Anindya Ghatak,19,2016-05-26 07:00:00
1538,70101,45,1,73151,3,1089,1001,14,6,2022-05-25,12725,False,,,"Shop 214, 384 Ang Road",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71151""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:10:00"",""ConNote"":""EAN-125-71151"",""DriverID"":19,""Latitude"":39.0703880,""Longitude"":-76.5452409,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:10:00"",""ReceivedBy"":""Lap Dinh""}",2016-05-26 11:10:00,Lap Dinh,19,2016-05-26 07:00:00
1539,70102,591,401,73152,3,2381,2001,7,6,2022-05-25,17574,False,,,"Shop 259, 1817 Abola Lane",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71152""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:15:00"",""ConNote"":""EAN-125-71152"",""DriverID"":19,""Latitude"":43.8285046,""Longitude"":-115.8345537,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:15:00"",""ReceivedBy"":""Hoc Le""}",2016-05-26 11:15:00,Hoc Le,19,2016-05-26 07:00:00
1540,70103,990,990,73153,3,3190,3190,16,6,2022-05-25,17304,False,,,"Unit 28, 370 Rallapalli Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71153""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:20:00"",""ConNote"":""EAN-125-71153"",""DriverID"":19,""Latitude"":26.3403450,""Longitude"":-98.7558590,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:20:00"",""ReceivedBy"":""Andris Saulitis""}",2016-05-26 11:20:00,Andris Saulitis,19,2016-05-26 07:00:00
1541,70104,531,401,73154,3,2261,2001,13,6,2022-05-25,18755,False,,,"Shop 261, 1855 Mitra Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71154""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:25:00"",""ConNote"":""EAN-125-71154"",""DriverID"":19,""Latitude"":44.0475198,""Longitude"":-83.8544333,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:25:00"",""ReceivedBy"":""Javier Caraballo""}",2016-05-26 11:25:00,Javier Caraballo,19,2016-05-26 07:00:00
1542,70105,851,851,73155,3,3051,3051,13,6,2022-05-25,10013,False,,,"Shop 18, 1528 Dikshit Crescent",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71155""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:30:00"",""ConNote"":""EAN-125-71155"",""DriverID"":19,""Latitude"":36.1520431,""Longitude"":-98.9480446,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:30:00"",""ReceivedBy"":""Ebru Erdogan""}",2016-05-26 11:30:00,Ebru Erdogan,19,2016-05-26 07:00:00
1543,70106,511,401,73156,3,2221,2001,15,6,2022-05-25,15797,False,,,"Unit 115, 1745 Penttila Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71156""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:35:00"",""ConNote"":""EAN-125-71156"",""DriverID"":19,""Latitude"":45.1202637,""Longitude"":-85.9792560,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:35:00"",""ReceivedBy"":""Pracha Nantakarn""}",2016-05-26 11:35:00,Pracha Nantakarn,19,2016-05-26 07:00:00
1544,70107,896,896,73157,3,3096,3096,16,6,2022-05-25,16218,False,,,"Unit 22, 349 Berggren Street",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71157""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:40:00"",""ConNote"":""EAN-125-71157"",""DriverID"":19,""Latitude"":41.6167766,""Longitude"":-70.4369703,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:40:00"",""ReceivedBy"":""Leonardo Folliero""}",2016-05-26 11:40:00,Leonardo Folliero,19,2016-05-26 07:00:00
1545,70108,475,401,73158,3,2149,2001,14,6,2022-05-25,17178,False,,,"Unit 12, 1235 Oh Crescent",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71158""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:45:00"",""ConNote"":""EAN-125-71158"",""DriverID"":19,""Latitude"":33.6262263,""Longitude"":-93.2404457,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:45:00"",""ReceivedBy"":""Ava Edden""}",2016-05-26 11:45:00,Ava Edden,19,2016-05-26 07:00:00
1546,70109,498,401,73159,3,2195,2001,16,6,2022-05-25,16665,False,,,"Shop 241, 1168 Jovicevic Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71159""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:50:00"",""ConNote"":""EAN-125-71159"",""DriverID"":19,""Latitude"":39.8789527,""Longitude"":-82.9507363,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:50:00"",""ReceivedBy"":""Devi Dewangan""}",2016-05-26 11:50:00,Devi Dewangan,19,2016-05-26 07:00:00
1547,70110,451,401,73160,3,2101,2001,16,6,2022-05-25,13328,False,,,"Unit 16, 1854 Ankitham Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71160""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T11:55:00"",""ConNote"":""EAN-125-71160"",""DriverID"":19,""Latitude"":42.6204847,""Longitude"":-110.9143626,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T11:55:00"",""ReceivedBy"":""Aakriti Bhamidipati""}",2016-05-26 11:55:00,Aakriti Bhamidipati,19,2016-05-26 07:00:00
1548,70111,170,1,73161,3,1339,1001,2,6,2022-05-25,15627,False,,,"Unit 109, 1568 Srisati Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71161""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T12:00:00"",""ConNote"":""EAN-125-71161"",""DriverID"":19,""Latitude"":40.8884329,""Longitude"":-73.8281895,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-26T12:00:00"",""ReceivedBy"":""Daniella Barbosa""}",2016-05-26 12:00:00,Daniella Barbosa,19,2016-05-26 07:00:00
1549,70112,524,401,73162,3,2247,2001,20,6,2022-05-25,16379,False,,,"Unit 271, 336 Kasesalu Lane",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71162""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T12:05:00"",""ConNote"":""EAN-125-71162"",""DriverID"":19,""Latitude"":46.7216102,""Longitude"":-92.4593566,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T12:05:00"",""ReceivedBy"":""Baalaamani Veturi""}",2016-05-26 12:05:00,Baalaamani Veturi,19,2016-05-26 07:00:00
1550,70113,22,1,73163,3,1043,1001,6,6,2022-05-25,11604,False,,,"Shop 26, 73 Berg Crescent",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71163""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T12:10:00"",""ConNote"":""EAN-125-71163"",""DriverID"":19,""Latitude"":29.7885429,""Longitude"":-85.2849181,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T12:10:00"",""ReceivedBy"":""Cristina Longo""}",2016-05-26 12:10:00,Cristina Longo,19,2016-05-26 07:00:00
1551,70114,806,806,73164,3,3006,3006,16,6,2022-05-25,11063,False,,,"Suite 13, 808 Riutta Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71164""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T12:15:00"",""ConNote"":""EAN-125-71164"",""DriverID"":19,""Latitude"":41.7749592,""Longitude"":-107.1131030,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-26T12:15:00"",""ReceivedBy"":""Shi Tu""}",2016-05-26 12:15:00,Shi Tu,19,2016-05-26 07:00:00
1552,70115,850,850,73165,3,3050,3050,7,6,2022-05-25,14929,False,,,"Unit 12, 1529 Gupta Lane",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71165""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T12:20:00"",""ConNote"":""EAN-125-71165"",""DriverID"":19,""Latitude"":43.2049718,""Longitude"":-91.9509965,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T12:20:00"",""ReceivedBy"":""Daakshaayaani Sankaramanchi""}",2016-05-26 12:20:00,Daakshaayaani Sankaramanchi,19,2016-05-26 07:00:00
1553,70116,813,813,73166,3,3013,3013,14,6,2022-05-25,11508,False,,,"Unit 19, 130 Gallo Avenue",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71166""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T12:25:00"",""ConNote"":""EAN-125-71166"",""DriverID"":19,""Latitude"":47.6566206,""Longitude"":-94.6747007,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T12:25:00"",""ReceivedBy"":""Shyam Poddar""}",2016-05-26 12:25:00,Shyam Poddar,19,2016-05-26 07:00:00
